show processes memory location all
Sat Dec 26 05:14:12.216 UTC

node:	node0_4_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
381            80     333604        136         735 ipv6_ea                       
225            48     333628        136         733 lpts_fm                       
244            64     266972        136         731 showd_lc                      
1114           80     267144        136         726 isis_uv                       
1207           72     332696        136         724 ipv4_rump                     
256           108     333744        136         716 mpls_io_ea                    
1208          112     332564        136         715 ipv6_rump                     
146           192     268592        136         711 mpls_fwd_show_proxy           
167            36     267308        136         699 ipv6_assembler                
149            44     596720        136         684 enf_broker                    
385            16     266688        136         679 local_sock                    
197            12     266684        136         675 nsr_fo                        
359            88     268016        136         667 fwd_driver_partner            
387           116     267020        136         653 fab_proxy                     
309            32     266500        136         651 rmf_cli_edm                   
348            20     266496        136         649 wdsysmon_fd_edm               
341            16     267012        136         646 shelf_mgr_proxy               
140            28     398720        136         646 timezone_config               
116            64     267512        136         645 shmwin_svr                    
129           120     464492        136         644 sld                           
182            16     267600        136         614 nsr_ping_reply                
285             8     333552        136         603 icpe_sdep                     
243            32     268552        136         603 ncd                           
230           220     333060        136         600 vlan_ea                       
342            16     267476        136         597 cmp_edm                       
399            16     267480        136         583 chkpt_proxy                   
177            48     266964        136         580 cerrno_server                 
124            20     399076        136         576 redstatsd                     
328            24     266888        136         575 debug_d                       
134            24     266864        136         569 netio_debug_partner           
360            28     333536        136         568 ltrace_sync                   
1128           44     266380        136         561 ospf_uv                       
135            56     266344        136         560 bundlemgr_checker             
1129           32     266328        136         558 ospfv3_uv                     
402            36     299076        136         556 bag_schema_svr                
324            32     266996        136         556 tty_show_users_edm            
219            36     266320        136         554 otn_sync                      
363            16     266336        136         550 ipodwdm                       
247            32     266976        136         550 sysmgr_show_proc_all_edm      
234            20     267492        136         550 sh_proc_mem_edm               
349            16     266960        136         547 media_server                  
133             8     266976        136         547 mempool_edm                   
128            16     267484        136         546 procfind                      
125            36     465008        136         545 ltrace_server                 
122             8     332380        136         543 aipc_cleaner                  
150             8     267480        136         541 showd_server                  
274             8     266964        136         540 meminfo_svr                   
66206          12     135272        136         509 sh_proc_memory                
276             8     266332        136         509 pam_manager                   
229             8     266316        136         497 tcam_mgr_rp                   
66709          16     266368        136         478 tty_exec_launcher             
69531         952        664        136           0 bash                          
69322         156        668        136           0 udevd                         
68920         952        932        136           0 sh                            
68815         156        412        136           0 udevd                         
68772          48        692        528           0 crond                         
68726         376     156236        136           0 libvirtd                      
68708         176        172        136           0 lighttpd                      
68694         152        176        136           0 xinetd                        
68676          24       3484        136           0 klogd                         
68671          36        176        136           0 syslogd                       
68606          44        204        136           0 rpcbind                       
68596         700        428        136           0 sshd                          
68578         396        200        136           0 dbus-daemon                   
68150         156        740        136           0 udevd                         
68117         952        672        136           0 bash                          
68094         952        200        136           0 bash                          
66205         952        452        136           0 sh                            
66184          32        172        136           0 sleep                         
65990         952        732        136           0 bash                          
65945           8      15900        136           0 perl                          
65856           8      19728        136           0 perl                          
65811           8      16028        136           0 perl                          
1             280        336        136           0 init                          

node:	node1_RP0_CPU0


---------------------------------------------------------------------------------
JID      Text(KB)   Data(KB)  Stack(KB) Dynamic(KB) Process                       
------ ---------- ---------- ---------- ----------- ------------------------------
236          1812    1638216        136       50015 l2fib_mgr                     
1118          916     430460        136       30565 lspv_server                   
397           316    1545228        136       27045 parser_server                 
242            92     560880        136       23368 invmgr_proxy                  
1196         4496    1346660        136       21148 pim6                          
1195         4376    1477368        136       19892 pim                           
69594          56     223228        136       18981 ds                            
310           400     609732        136       17374 sysdb_mc                      
387             4     416092        136       17102 statsd_manager_l              
1218           80     289376        136       16780 schema_server                 
350           128     756276        136       16573 sdr_invmgr                    
281           760    1144396        136       15287 pm_collector                  
1059        10080    1407840        136       14196 te_control                    
301           248     943608        136       13431 nvgen_server                  
1189          988    1338556        144       13167 igmp                          
1194          860    1139200        136       12759 mld                           
1135          436     677700        136       12740 sdr_mgbl_proxy                
